ts,seat_id,flight_id,can_error_count,actuator_current_a,scu_temp_c,vibration_index
2026-09-05T06:05:33Z,D-AXFB-1K,FD4018,0,2.451,35.82,0.327
2026-09-05T06:05:34Z,D-AXFB-1K,FD4018,0,2.456,35.27,0.299
2026-09-05T06:05:35Z,D-AXFB-1K,FD4018,0,2.466,36.33,0.289
2026-09-05T06:05:36Z,D-AXFB-1K,FD4018,0,2.415,34.46,0.4
2026-09-05T06:05:37Z,D-AXFB-1K,FD4018,0,2.503,34.29,0.32
2026-09-05T06:05:38Z,D-AXFB-1K,FD4018,0,2.464,34.48,0.322
2026-09-05T06:05:39Z,D-AXFB-1K,FD4018,0,2.42,35.48,0.38
2026-09-05T06:05:40Z,D-AXFB-1K,FD4018,0,2.213,34.96,0.294
2026-09-05T06:05:41Z,D-AXFB-1K,FD4018,0,2.423,35.53,0.279
2026-09-05T06:05:42Z,D-AXFB-1K,FD4018,0,2.504,34.08,0.328
2026-09-05T06:05:43Z,D-AXFB-1K,FD4018,0,2.318,34.88,0.397
2026-09-05T06:05:44Z,D-AXFB-1K,FD4018,1,2.537,34.13,0.321
2026-09-05T06:05:45Z,D-AXFB-1K,FD4018,0,2.392,34.7,0.32
2026-09-05T06:05:46Z,D-AXFB-1K,FD4018,0,2.34,35.41,0.305
2026-09-05T06:05:47Z,D-AXFB-1K,FD4018,1,2.386,34.99,0.341
2026-09-05T06:05:48Z,D-AXFB-1K,FD4018,0,2.42,34.05,0.305
2026-09-05T06:05:49Z,D-AXFB-1K,FD4018,0,2.433,33.92,0.312
2026-09-05T06:05:50Z,D-AXFB-1K,FD4018,0,2.483,34.54,0.398
2026-09-05T06:05:51Z,D-AXFB-1K,FD4018,1,2.372,35.23,0.384
2026-09-05T06:05:52Z,D-AXFB-1K,FD4018,1,2.444,34.83,0.299
2026-09-05T06:05:53Z,D-AXFB-1K,FD4018,0,2.383,35.34,0.385
2026-09-05T06:05:54Z,D-AXFB-1K,FD4018,1,2.46,34.49,0.308
2026-09-05T06:05:55Z,D-AXFB-1K,FD4018,0,2.495,34.62,0.295
2026-09-05T06:05:56Z,D-AXFB-1K,FD4018,0,2.444,34.71,0.332
2026-09-05T06:05:57Z,D-AXFB-1K,FD4018,0,2.32,33.84,0.319
2026-09-05T06:05:58Z,D-AXFB-1K,FD4018,0,2.181,34.67,0.298
2026-09-05T06:05:59Z,D-AXFB-1K,FD4018,0,2.369,35.14,0.338
2026-09-05T06:06:00Z,D-AXFB-1K,FD4018,0,2.457,35.26,0.359
2026-09-05T06:06:01Z,D-AXFB-1K,FD4018,0,2.303,35.03,0.317
2026-09-05T06:06:02Z,D-AXFB-1K,FD4018,0,2.444,34.92,0.367
2026-09-05T06:06:03Z,D-AXFB-1K,FD4018,0,2.502,35.63,0.312
2026-09-05T06:06:04Z,D-AXFB-1K,FD4018,1,2.488,35.24,0.301
2026-09-05T06:06:05Z,D-AXFB-1K,FD4018,0,2.562,33.66,0.303
2026-09-05T06:06:06Z,D-AXFB-1K,FD4018,0,2.24,34.58,0.377
2026-09-05T06:06:07Z,D-AXFB-1K,FD4018,0,2.446,34.54,0.371
2026-09-05T06:06:08Z,D-AXFB-1K,FD4018,0,2.405,34.59,0.337
2026-09-05T06:06:09Z,D-AXFB-1K,FD4018,0,2.515,34.42,0.33
2026-09-05T06:06:10Z,D-AXFB-1K,FD4018,0,2.352,35.67,0.314
2026-09-05T06:06:11Z,D-AXFB-1K,FD4018,0,2.523,35.11,0.416
2026-09-05T06:06:12Z,D-AXFB-1K,FD4018,0,2.354,34.52,0.457
2026-09-05T06:06:13Z,D-AXFB-1K,FD4018,0,2.494,35.42,0.332
2026-09-05T06:06:14Z,D-AXFB-1K,FD4018,0,2.561,35.08,0.361
2026-09-05T06:06:15Z,D-AXFB-1K,FD4018,0,2.367,35.41,0.357
2026-09-05T06:06:16Z,D-AXFB-1K,FD4018,0,2.447,34.27,0.331
2026-09-05T06:06:17Z,D-AXFB-1K,FD4018,0,2.491,34.31,0.334
2026-09-05T06:06:18Z,D-AXFB-1K,FD4018,0,2.473,34.65,0.387
2026-09-05T06:06:19Z,D-AXFB-1K,FD4018,0,2.395,34.49,0.306
2026-09-05T06:06:20Z,D-AXFB-1K,FD4018,1,2.412,33.9,0.407
2026-09-05T06:06:21Z,D-AXFB-1K,FD4018,0,2.239,34.66,0.36
2026-09-05T06:06:22Z,D-AXFB-1K,FD4018,1,2.551,35.34,0.384
2026-09-05T06:06:23Z,D-AXFB-1K,FD4018,1,2.659,34.48,0.376
2026-09-05T06:06:24Z,D-AXFB-1K,FD4018,0,2.509,35.2,0.354
2026-09-05T06:06:25Z,D-AXFB-1K,FD4018,0,2.36,34.23,0.355
2026-09-05T06:06:26Z,D-AXFB-1K,FD4018,1,2.544,35.02,0.331
2026-09-05T06:06:27Z,D-AXFB-1K,FD4018,0,2.396,34.74,0.361
2026-09-05T06:06:28Z,D-AXFB-1K,FD4018,0,2.36,34.44,0.37
2026-09-05T06:06:29Z,D-AXFB-1K,FD4018,0,2.508,34.9,0.385
2026-09-05T06:06:30Z,D-AXFB-1K,FD4018,0,2.565,34.85,0.364
2026-09-05T06:06:31Z,D-AXFB-1K,FD4018,0,2.405,33.93,0.263
2026-09-05T06:06:32Z,D-AXFB-1K,FD4018,0,2.562,35.12,0.294
2026-09-05T06:06:33Z,D-AXFB-1K,FD4018,1,2.263,34.38,0.371
2026-09-05T06:06:34Z,D-AXFB-1K,FD4018,0,2.317,34.8,0.292
2026-09-05T06:06:35Z,D-AXFB-1K,FD4018,1,2.39,35.39,0.358
2026-09-05T06:06:36Z,D-AXFB-1K,FD4018,0,2.358,34.41,0.304
2026-09-05T06:06:37Z,D-AXFB-1K,FD4018,0,2.403,35.74,0.384
2026-09-05T06:06:38Z,D-AXFB-1K,FD4018,0,2.341,35.82,0.353
2026-09-05T06:06:39Z,D-AXFB-1K,FD4018,0,2.491,35.43,0.363
2026-09-05T06:06:40Z,D-AXFB-1K,FD4018,1,2.41,34.31,0.339
2026-09-05T06:06:41Z,D-AXFB-1K,FD4018,0,2.299,34.66,0.318
2026-09-05T06:06:42Z,D-AXFB-1K,FD4018,0,2.501,34.62,0.313
2026-09-05T06:06:43Z,D-AXFB-1K,FD4018,0,2.355,35.57,0.407
2026-09-05T06:06:44Z,D-AXFB-1K,FD4018,0,2.329,35.09,0.295
2026-09-05T06:06:45Z,D-AXFB-1K,FD4018,0,2.431,34.19,0.33
2026-09-05T06:06:46Z,D-AXFB-1K,FD4018,0,2.426,34.12,0.396
2026-09-05T06:06:47Z,D-AXFB-1K,FD4018,0,2.322,34.83,0.296
2026-09-05T06:06:48Z,D-AXFB-1K,FD4018,0,2.487,34.53,0.241
2026-09-05T06:06:49Z,D-AXFB-1K,FD4018,1,2.525,35.05,0.401
2026-09-05T06:06:50Z,D-AXFB-1K,FD4018,0,2.339,34.95,0.422
2026-09-05T06:06:51Z,D-AXFB-1K,FD4018,1,2.476,33.88,0.346
2026-09-05T06:06:52Z,D-AXFB-1K,FD4018,0,2.433,34.85,0.441
2026-09-05T06:06:53Z,D-AXFB-1K,FD4018,0,2.412,34.87,0.326
2026-09-05T06:06:54Z,D-AXFB-1K,FD4018,0,2.376,34.99,0.315
2026-09-05T06:06:55Z,D-AXFB-1K,FD4018,1,2.286,35.4,0.309
2026-09-05T06:06:56Z,D-AXFB-1K,FD4018,1,2.436,34.06,0.305
2026-09-05T06:06:57Z,D-AXFB-1K,FD4018,0,2.458,35.33,0.353
2026-09-05T06:06:58Z,D-AXFB-1K,FD4018,1,2.429,35.26,0.368
2026-09-05T06:06:59Z,D-AXFB-1K,FD4018,0,2.311,34.92,0.386
2026-09-05T06:07:00Z,D-AXFB-1K,FD4018,0,2.403,37.71,0.996
2026-09-05T06:07:01Z,D-AXFB-1K,FD4018,1,2.445,37.96,1.076
2026-09-05T06:07:02Z,D-AXFB-1K,FD4018,1,2.526,38.27,1.077
2026-09-05T06:07:03Z,D-AXFB-1K,FD4018,0,2.4,38.6,0.969
2026-09-05T06:07:04Z,D-AXFB-1K,FD4018,1,2.386,38.37,1.002
2026-09-05T06:07:05Z,D-AXFB-1K,FD4018,0,2.545,37.42,0.996
2026-09-05T06:07:06Z,D-AXFB-1K,FD4018,43,2.317,38.81,0.954
2026-09-05T06:07:07Z,D-AXFB-1K,FD4018,0,2.294,37.32,0.923
2026-09-05T06:07:08Z,D-AXFB-1K,FD4018,1,2.345,38.09,0.99
2026-09-05T06:07:09Z,D-AXFB-1K,FD4018,1,2.414,37.86,0.987
2026-09-05T06:07:10Z,D-AXFB-1K,FD4018,0,2.325,37.89,0.995
2026-09-05T06:07:11Z,D-AXFB-1K,FD4018,0,2.391,38.42,0.973
2026-09-05T06:07:12Z,D-AXFB-1K,FD4018,0,2.445,37.76,1.051
2026-09-05T06:07:13Z,D-AXFB-1K,FD4018,2,2.416,37.72,0.984
2026-09-05T06:07:14Z,D-AXFB-1K,FD4018,1,2.451,37.53,1.084
2026-09-05T06:07:15Z,D-AXFB-1K,FD4018,0,2.466,38.76,0.926
2026-09-05T06:07:16Z,D-AXFB-1K,FD4018,1,2.39,39.11,0.965
2026-09-05T06:07:17Z,D-AXFB-1K,FD4018,0,2.39,38.2,1.012
2026-09-05T06:07:18Z,D-AXFB-1K,FD4018,2,2.297,38.24,0.963
2026-09-05T06:07:19Z,D-AXFB-1K,FD4018,1,2.622,38.08,1.052
2026-09-05T06:07:20Z,D-AXFB-1K,FD4018,0,2.427,38.13,0.988
2026-09-05T06:07:21Z,D-AXFB-1K,FD4018,1,2.457,38.66,0.949
2026-09-05T06:07:22Z,D-AXFB-1K,FD4018,3,2.298,38.37,1.033
2026-09-05T06:07:23Z,D-AXFB-1K,FD4018,1,2.404,38.42,1.013
2026-09-05T06:07:24Z,D-AXFB-1K,FD4018,0,2.4,38.64,0.97
2026-09-05T06:07:25Z,D-AXFB-1K,FD4018,0,2.493,37.46,1.003
2026-09-05T06:07:26Z,D-AXFB-1K,FD4018,0,2.326,38.52,0.944
2026-09-05T06:07:27Z,D-AXFB-1K,FD4018,1,2.287,37.93,0.988
2026-09-05T06:07:28Z,D-AXFB-1K,FD4018,0,2.471,37.78,1.08
2026-09-05T06:07:29Z,D-AXFB-1K,FD4018,0,2.439,38.55,0.945
2026-09-05T06:07:30Z,D-AXFB-1K,FD4018,1,2.444,38.28,0.986
2026-09-05T06:07:31Z,D-AXFB-1K,FD4018,0,2.602,37.27,1.027
2026-09-05T06:07:32Z,D-AXFB-1K,FD4018,1,2.317,37.84,0.987
2026-09-05T06:07:33Z,D-AXFB-1K,FD4018,0,2.382,38.12,0.967
2026-09-05T06:07:34Z,D-AXFB-1K,FD4018,0,2.339,37.89,1.051
2026-09-05T06:07:35Z,D-AXFB-1K,FD4018,0,2.494,38.93,0.999
2026-09-05T06:07:36Z,D-AXFB-1K,FD4018,2,2.291,39.4,1.018
2026-09-05T06:07:37Z,D-AXFB-1K,FD4018,0,2.387,38.07,0.976
2026-09-05T06:07:38Z,D-AXFB-1K,FD4018,1,2.396,38.41,1.034
2026-09-05T06:07:39Z,D-AXFB-1K,FD4018,0,2.507,39.5,0.957
2026-09-05T06:07:40Z,D-AXFB-1K,FD4018,0,2.307,38.02,1.017
2026-09-05T06:07:41Z,D-AXFB-1K,FD4018,1,2.468,38.0,1.068
2026-09-05T06:07:42Z,D-AXFB-1K,FD4018,0,2.353,37.83,0.912
2026-09-05T06:07:43Z,D-AXFB-1K,FD4018,1,2.43,38.06,0.955
2026-09-05T06:07:44Z,D-AXFB-1K,FD4018,1,2.423,38.17,0.968
2026-09-05T06:07:45Z,D-AXFB-1K,FD4018,0,2.396,37.42,1.051
2026-09-05T06:07:46Z,D-AXFB-1K,FD4018,0,2.483,38.25,1.037
2026-09-05T06:07:47Z,D-AXFB-1K,FD4018,1,2.508,37.85,0.999
2026-09-05T06:07:48Z,D-AXFB-1K,FD4018,1,2.485,37.54,1.032
2026-09-05T06:07:49Z,D-AXFB-1K,FD4018,1,2.352,37.32,0.945
2026-09-05T06:07:50Z,D-AXFB-1K,FD4018,0,2.323,38.22,1.044
2026-09-05T06:07:51Z,D-AXFB-1K,FD4018,1,2.306,37.52,0.999
2026-09-05T06:07:52Z,D-AXFB-1K,FD4018,0,2.317,37.51,0.976
2026-09-05T06:07:53Z,D-AXFB-1K,FD4018,1,2.467,37.45,0.955
2026-09-05T06:07:54Z,D-AXFB-1K,FD4018,22,2.287,38.18,0.994
2026-09-05T06:07:55Z,D-AXFB-1K,FD4018,0,2.388,37.39,1.005
2026-09-05T06:07:56Z,D-AXFB-1K,FD4018,0,2.453,37.25,0.992
2026-09-05T06:07:57Z,D-AXFB-1K,FD4018,1,2.375,38.62,0.987
2026-09-05T06:07:58Z,D-AXFB-1K,FD4018,21,2.635,38.27,1.082
2026-09-05T06:07:59Z,D-AXFB-1K,FD4018,1,2.449,38.05,1.0
2026-09-05T06:08:00Z,D-AXFB-1K,FD4018,0,2.341,38.43,0.988
2026-09-05T06:08:01Z,D-AXFB-1K,FD4018,1,2.54,37.78,1.029
2026-09-05T06:08:02Z,D-AXFB-1K,FD4018,0,2.396,37.9,0.954
2026-09-05T06:08:03Z,D-AXFB-1K,FD4018,2,2.403,38.47,1.074
2026-09-05T06:08:04Z,D-AXFB-1K,FD4018,1,2.334,38.89,0.984
2026-09-05T06:08:05Z,D-AXFB-1K,FD4018,0,2.425,38.05,1.034
2026-09-05T06:08:06Z,D-AXFB-1K,FD4018,0,2.339,38.52,1.041
2026-09-05T06:08:07Z,D-AXFB-1K,FD4018,36,2.39,38.74,0.94
2026-09-05T06:08:08Z,D-AXFB-1K,FD4018,1,2.379,37.22,0.98
2026-09-05T06:08:09Z,D-AXFB-1K,FD4018,1,2.532,37.56,0.99
2026-09-05T06:08:10Z,D-AXFB-1K,FD4018,0,2.296,37.71,1.062
2026-09-05T06:08:11Z,D-AXFB-1K,FD4018,2,2.384,38.86,0.972
2026-09-05T06:08:12Z,D-AXFB-1K,FD4018,1,2.423,37.86,1.06
2026-09-05T06:08:13Z,D-AXFB-1K,FD4018,0,2.374,36.84,1.059
2026-09-05T06:08:14Z,D-AXFB-1K,FD4018,1,2.334,37.61,1.021
2026-09-05T06:08:15Z,D-AXFB-1K,FD4018,1,2.643,38.24,1.004
2026-09-05T06:08:16Z,D-AXFB-1K,FD4018,2,2.5,38.21,1.012
2026-09-05T06:08:17Z,D-AXFB-1K,FD4018,0,2.439,38.18,1.051
2026-09-05T06:08:18Z,D-AXFB-1K,FD4018,1,2.318,38.1,1.073
2026-09-05T06:08:19Z,D-AXFB-1K,FD4018,0,2.599,38.38,1.078
2026-09-05T06:08:20Z,D-AXFB-1K,FD4018,1,2.517,38.04,0.97
2026-09-05T06:08:21Z,D-AXFB-1K,FD4018,0,2.294,38.06,1.036
2026-09-05T06:08:22Z,D-AXFB-1K,FD4018,1,2.502,38.99,0.963
2026-09-05T06:08:23Z,D-AXFB-1K,FD4018,0,2.228,37.93,0.973
2026-09-05T06:08:24Z,D-AXFB-1K,FD4018,44,2.408,37.94,0.991
2026-09-05T06:08:25Z,D-AXFB-1K,FD4018,0,2.43,37.11,1.033
2026-09-05T06:08:26Z,D-AXFB-1K,FD4018,0,2.368,37.87,0.998
2026-09-05T06:08:27Z,D-AXFB-1K,FD4018,0,2.35,37.56,0.99
2026-09-05T06:08:28Z,D-AXFB-1K,FD4018,1,2.392,38.25,0.96
2026-09-05T06:08:29Z,D-AXFB-1K,FD4018,1,2.274,38.16,0.99
2026-09-05T06:08:30Z,D-AXFB-1K,FD4018,1,2.397,37.74,0.926
2026-09-05T06:08:31Z,D-AXFB-1K,FD4018,1,2.435,38.31,0.941
2026-09-05T06:08:32Z,D-AXFB-1K,FD4018,0,2.218,38.91,1.035
2026-09-05T06:08:33Z,D-AXFB-1K,FD4018,1,2.369,38.27,1.014
2026-09-05T06:08:34Z,D-AXFB-1K,FD4018,0,2.482,38.2,0.992
2026-09-05T06:08:35Z,D-AXFB-1K,FD4018,1,2.505,37.39,1.011
2026-09-05T06:08:36Z,D-AXFB-1K,FD4018,0,2.414,37.61,1.07
2026-09-05T06:08:37Z,D-AXFB-1K,FD4018,0,2.346,38.51,0.991
2026-09-05T06:08:38Z,D-AXFB-1K,FD4018,0,2.381,37.49,1.004
2026-09-05T06:08:39Z,D-AXFB-1K,FD4018,1,2.623,36.86,1.02
2026-09-05T06:08:40Z,D-AXFB-1K,FD4018,0,2.452,38.37,1.079
2026-09-05T06:08:41Z,D-AXFB-1K,FD4018,0,2.418,38.29,0.986
2026-09-05T06:08:42Z,D-AXFB-1K,FD4018,1,2.291,38.31,1.002
2026-09-05T06:08:43Z,D-AXFB-1K,FD4018,0,2.298,38.28,0.978
2026-09-05T06:08:44Z,D-AXFB-1K,FD4018,0,2.269,37.55,0.993
2026-09-05T06:08:45Z,D-AXFB-1K,FD4018,1,2.339,37.78,1.023
2026-09-05T06:08:46Z,D-AXFB-1K,FD4018,1,2.416,37.45,1.07
2026-09-05T06:08:47Z,D-AXFB-1K,FD4018,1,2.502,38.1,0.995
2026-09-05T06:08:48Z,D-AXFB-1K,FD4018,1,2.322,37.95,0.927
2026-09-05T06:08:49Z,D-AXFB-1K,FD4018,1,2.44,38.13,1.003
2026-09-05T06:08:50Z,D-AXFB-1K,FD4018,0,2.334,38.34,0.951
2026-09-05T06:08:51Z,D-AXFB-1K,FD4018,1,2.429,38.04,1.025
2026-09-05T06:08:52Z,D-AXFB-1K,FD4018,2,2.415,38.44,0.993
2026-09-05T06:08:53Z,D-AXFB-1K,FD4018,1,2.483,38.61,0.987
2026-09-05T06:08:54Z,D-AXFB-1K,FD4018,2,2.421,38.27,0.952
2026-09-05T06:08:55Z,D-AXFB-1K,FD4018,1,2.487,37.91,0.979
2026-09-05T06:08:56Z,D-AXFB-1K,FD4018,63,2.492,37.98,0.988
2026-09-05T06:08:57Z,D-AXFB-1K,FD4018,1,2.315,38.99,1.017
2026-09-05T06:08:58Z,D-AXFB-1K,FD4018,0,2.501,37.24,0.959
2026-09-05T06:08:59Z,D-AXFB-1K,FD4018,0,2.35,37.57,1.06
2026-09-05T06:09:00Z,D-AXFB-1K,FD4018,0,2.228,34.13,0.405
2026-09-05T06:09:01Z,D-AXFB-1K,FD4018,0,2.376,35.04,0.343
2026-09-05T06:09:02Z,D-AXFB-1K,FD4018,0,2.397,34.83,0.325
2026-09-05T06:09:03Z,D-AXFB-1K,FD4018,0,2.371,34.51,0.376
2026-09-05T06:09:04Z,D-AXFB-1K,FD4018,0,2.287,34.0,0.358
2026-09-05T06:09:05Z,D-AXFB-1K,FD4018,0,2.339,34.9,0.39
2026-09-05T06:09:06Z,D-AXFB-1K,FD4018,0,2.215,34.42,0.382
2026-09-05T06:09:07Z,D-AXFB-1K,FD4018,0,2.552,34.18,0.361
2026-09-05T06:09:08Z,D-AXFB-1K,FD4018,0,2.431,35.0,0.336
2026-09-05T06:09:09Z,D-AXFB-1K,FD4018,0,2.374,35.08,0.314
2026-09-05T06:09:10Z,D-AXFB-1K,FD4018,0,2.336,35.03,0.388
2026-09-05T06:09:11Z,D-AXFB-1K,FD4018,1,2.477,34.35,0.339
2026-09-05T06:09:12Z,D-AXFB-1K,FD4018,0,2.451,34.81,0.363
2026-09-05T06:09:13Z,D-AXFB-1K,FD4018,0,2.453,35.54,0.369
2026-09-05T06:09:14Z,D-AXFB-1K,FD4018,0,2.468,35.28,0.349
2026-09-05T06:09:15Z,D-AXFB-1K,FD4018,0,2.478,35.59,0.391
2026-09-05T06:09:16Z,D-AXFB-1K,FD4018,1,2.332,34.23,0.351
2026-09-05T06:09:17Z,D-AXFB-1K,FD4018,0,2.345,35.2,0.374
2026-09-05T06:09:18Z,D-AXFB-1K,FD4018,1,2.445,35.1,0.291
2026-09-05T06:09:19Z,D-AXFB-1K,FD4018,0,2.368,34.7,0.299
2026-09-05T06:09:20Z,D-AXFB-1K,FD4018,0,2.409,34.03,0.37
2026-09-05T06:09:21Z,D-AXFB-1K,FD4018,0,2.376,35.03,0.357
2026-09-05T06:09:22Z,D-AXFB-1K,FD4018,0,2.394,34.66,0.341
2026-09-05T06:09:23Z,D-AXFB-1K,FD4018,1,2.465,35.01,0.325
2026-09-05T06:09:24Z,D-AXFB-1K,FD4018,0,2.416,34.72,0.385
2026-09-05T06:09:25Z,D-AXFB-1K,FD4018,0,2.493,35.11,0.366
2026-09-05T06:09:26Z,D-AXFB-1K,FD4018,1,2.322,35.51,0.319
2026-09-05T06:09:27Z,D-AXFB-1K,FD4018,1,2.461,34.96,0.338
2026-09-05T06:09:28Z,D-AXFB-1K,FD4018,0,2.324,35.03,0.312
2026-09-05T06:09:29Z,D-AXFB-1K,FD4018,1,2.382,34.43,0.387
2026-09-05T06:09:30Z,D-AXFB-1K,FD4018,0,2.425,35.06,0.348
2026-09-05T06:09:31Z,D-AXFB-1K,FD4018,0,2.495,35.39,0.342
2026-09-05T06:09:32Z,D-AXFB-1K,FD4018,1,2.438,35.26,0.408
2026-09-05T06:09:33Z,D-AXFB-1K,FD4018,0,2.431,34.99,0.415
2026-09-05T06:09:34Z,D-AXFB-1K,FD4018,0,2.419,34.73,0.397
2026-09-05T06:09:35Z,D-AXFB-1K,FD4018,0,2.405,34.58,0.324
2026-09-05T06:09:36Z,D-AXFB-1K,FD4018,0,2.394,35.02,0.278
2026-09-05T06:09:37Z,D-AXFB-1K,FD4018,1,2.509,34.16,0.338
2026-09-05T06:09:38Z,D-AXFB-1K,FD4018,0,2.431,35.21,0.355
2026-09-05T06:09:39Z,D-AXFB-1K,FD4018,0,2.426,34.67,0.277
2026-09-05T06:09:40Z,D-AXFB-1K,FD4018,0,2.493,34.52,0.302
2026-09-05T06:09:41Z,D-AXFB-1K,FD4018,0,2.264,35.44,0.302
2026-09-05T06:09:42Z,D-AXFB-1K,FD4018,0,2.284,34.53,0.406
2026-09-05T06:09:43Z,D-AXFB-1K,FD4018,0,2.197,34.69,0.384
2026-09-05T06:09:44Z,D-AXFB-1K,FD4018,0,2.551,34.91,0.327
2026-09-05T06:09:45Z,D-AXFB-1K,FD4018,0,2.398,34.32,0.322
2026-09-05T06:09:46Z,D-AXFB-1K,FD4018,0,2.377,35.38,0.342
2026-09-05T06:09:47Z,D-AXFB-1K,FD4018,0,2.411,34.55,0.349
2026-09-05T06:09:48Z,D-AXFB-1K,FD4018,0,2.35,34.61,0.333
2026-09-05T06:09:49Z,D-AXFB-1K,FD4018,1,2.542,34.2,0.334
2026-09-05T06:09:50Z,D-AXFB-1K,FD4018,0,2.332,34.61,0.305
2026-09-05T06:09:51Z,D-AXFB-1K,FD4018,0,2.398,33.96,0.376
2026-09-05T06:09:52Z,D-AXFB-1K,FD4018,1,2.421,34.27,0.394
2026-09-05T06:09:53Z,D-AXFB-1K,FD4018,1,2.332,35.19,0.311
2026-09-05T06:09:54Z,D-AXFB-1K,FD4018,1,2.372,33.94,0.329
2026-09-05T06:09:55Z,D-AXFB-1K,FD4018,1,2.341,34.29,0.325
2026-09-05T06:09:56Z,D-AXFB-1K,FD4018,0,2.349,35.2,0.415
2026-09-05T06:09:57Z,D-AXFB-1K,FD4018,0,2.342,35.25,0.381
2026-09-05T06:09:58Z,D-AXFB-1K,FD4018,0,2.355,35.16,0.33
2026-09-05T06:09:59Z,D-AXFB-1K,FD4018,0,2.446,35.07,0.288
